title_tfidf_svd_1,title_tfidf_svd_2,Label
0.13661314629729962,-0.12350392012882569,3
0.11035356769210357,-0.04454167563308493,3
0.42404948724060454,0.032255253244067514,5
0.3247819857466246,-0.08020130103036656,1
0.27731055699214885,-0.06720324211102352,5
0.1471630169799303,-0.15943131478950034,5
0.2534916175894535,-0.29267501848852595,2
0.18386770236175853,-0.1361556714627415,1
0.42302241521293577,0.34033919839069793,5
0.09065508804206614,-0.062305956228107404,1
0.16275241380767466,-0.10789613842235583,4
0.2504995340983268,-0.15290623471145418,3
0.4586399507696123,0.24307079407704982,5
0.13113807232574984,-0.02190579860902445,1
0.18267690081942697,-0.10070938907106877,5
0.30980083545603887,0.1282726607199509,4
0.273446065051719,-0.13650247374629768,3
0.13168368911358952,-0.04836233384320224,2
0.10506422131127578,-0.0697382361308691,1
0.1445469386064661,-0.08299039038302498,1
0.21593655293377398,0.005233296883328543,1
0.49208663301340455,0.18784229490917403,1
0.36035524831245563,-0.022470510734895702,5
0.19887463200579572,-0.3463834153731663,2
0.1579012895190229,-0.03607988035395549,4
0.2280403697215693,-0.15553931231563525,3
0.14433661644317458,-0.12895063693026193,2
0.11601334757267211,-0.09249436835001015,2
0.44627366715368233,0.22056253742644671,4
0.4172563624713807,-0.02845852340083102,2
0.26734765626641843,-0.1305799963581296,5
0.178481364793058,-0.09876903364960506,1
0.10872758504175822,-0.09634906856903999,1
0.4601348792990003,0.23383382264475533,5
0.11392679287350677,-0.029467989560993748,4
0.085587633204273,-0.06690755768828824,2
0.1630362483504932,-0.11697403194364715,2
0.21089135460044436,-0.08112176905007083,3
0.5028729643694767,0.36363301024236305,5
0.12782506988511233,-0.09183592412923011,2
0.2076127828522322,-0.27310370162412645,2
0.13827803935212496,-0.1305548761189395,4
0.2726767783795047,-0.05010039465571529,3
0.14968582591507698,-0.15972591068476547,2
0.5458247187142876,0.34505020572690426,5
0.4300602889170994,0.2865761853938325,5
0.114157458777916,-0.15782497297625314,1
0.13652662140103783,-0.13455909017291087,2
0.12220086683699913,-0.08837573757777306,2
0.3132020191746771,0.04892877937558731,3
0.09657069752252301,-0.1011899735849474,4
0.19101094803894092,-0.12280151896931395,2
0.07108078720993781,-0.033773469677641145,1
0.13349580729423025,-0.10496135146275302,1
0.0918012659572679,-0.048744289682845825,2
0.28221167932611124,-0.023254063737603293,2
0.1592510489737894,-0.11208371769610767,1
0.15609658434155962,-0.17575706428001162,2
0.1114225006479409,-0.17623915946553956,3
0.1007338625442733,-0.06264392278935856,2
0.14321529923171605,-0.08299864724412562,1
0.481390008570642,0.2971803888226885,4
0.13505098288019363,-0.1079940690268639,3
0.2191387548130821,-0.27365179952535285,1
0.16268415847273054,-0.05544295594086185,4
0.46312471616591305,0.26685055845285327,5
0.2879461099909618,-0.10326464003091942,1
0.15099777487134228,-0.14160888937041782,2
0.09325538048818502,-0.07428932451215657,1
0.15152299967586702,-0.10102946108102405,3
0.10314241125288143,-0.04862737910904711,3
0.13200101137082923,-0.1682217401879603,1
0.09377601349710267,-0.07760713129696825,1
0.3304462565056881,0.009464962364143643,4
0.14234157401942504,-0.103809957005321,5
0.1473286474894203,-0.10304497972351763,1
0.23647447769387095,-0.23842627297327387,2
0.09377601349710267,-0.07760713129696825,1
0.1991358245249482,-0.15826884590178744,4
0.13187777328495734,-0.12324134022329301,3
0.23485115071283816,-0.02387544919873829,5
0.05725068518049018,-0.01580910487242115,5
0.4937086445531673,0.4205474088014019,5
0.23932132361864336,-0.099969901347903,3
0.15531770862748778,-0.06500653853890517,2
0.12654793011446716,-0.1056684095166202,2
0.3260068589084187,-0.16902104660367348,4
0.10324969652489042,-0.0270961052357298,4
0.1263919663120881,-0.10992257817082893,1
0.1541271282083578,-0.13445552703040298,4
0.11270352047451164,-0.02618429465939781,1
0.18603976532320685,-0.10721311901757176,5
0.17330927164184134,-0.02269636063359552,1
0.15411198065158432,-0.0672661807306893,4
0.47958334574029093,0.19238211405035666,1
0.323245061690608,0.1791644019167097,5
0.08865882381010767,-0.056364484537756554,3
0.07501993386832706,-0.04783625507068037,1
0.15809512228846542,-0.13316630207157742,1
0.14522446705784253,-0.16486809833352942,2
0.13725992261652792,0.016068760743420216,4
0.12057690861676201,-0.10088419370994735,2
0.1131292318350269,-0.12027748478716274,4
0.14007554091076424,-0.13605785073005075,3
0.2621045601858099,-0.07319378387260389,1
0.10947701354606566,-0.1283374132505978,2
0.07541801450495665,-0.08044248692750516,1
0.13403628799612544,-0.22564234737665806,1
0.1903980162734995,-0.08723768007255492,3
0.7258642437755731,0.6211707112542796,5
0.1647796646406421,-0.10321737772113457,3
0.16206469065699078,-0.06815679684522545,1
0.1744838507216779,-0.034206720526492186,5
0.12185186120699984,-0.06895683069054592,1
0.21108904064836667,-0.20687990240182838,2
0.27031622218781687,-0.14969872864794814,2
0.1793756488172263,-0.14361316057985424,2
0.14329089019653632,-0.1328968083684547,4
0.16780658861374553,-0.12582622956274894,1
0.08856592725070439,-0.08159948710498936,1
0.23324968910510804,-0.143768745645465,2
0.4777446221122549,0.38891415419613,4
0.15213823189433007,-0.11496415060144186,2
0.19106079296862735,-0.1793324415320913,4
0.09365429845705714,-0.015732204598712465,3
0.09288027458537944,-0.049363831148657666,5
0.13019997172681683,-0.13383515234732668,4
0.17320610871766853,-0.09527049250239338,3
0.13606845736115766,-0.13025484017104075,1
0.11692872566469756,-0.060781214567797115,3
0.24790216663137313,-0.14954483531035448,3
0.13572799175060438,-0.1068398671133277,2
0.2447299685246515,0.031479853024240896,4
0.15936086820594972,-0.004733452031639626,1
0.19607531789731267,-0.09750815660097457,4
0.12105538033970115,-0.10326588902846476,3
0.260659100375586,-0.2494318016132082,1
0.10591288982845819,-0.06691828218510427,3
0.448134308378,-0.05101808541574123,5
0.11414658097442427,-0.08212819432075562,3
0.18064238201112645,-0.23968909447581171,1
0.08366283858061485,-0.03542222056230936,4
0.15093871883865004,-0.1814441489977868,1
0.1367762343130889,-0.10159011883265232,1
0.2843117339538023,-0.08928397432688735,1
0.39758771298434636,0.2799210501861413,5
0.146350198789509,-0.13456879946289044,2
0.07171113926879148,-0.058969428475500484,1
0.1663622860788525,-0.10221583608450155,5
0.16752663042828614,-0.27714339699267393,1
0.19804304988898208,-0.22600109147345399,1
0.4245314024521539,-0.12133196344164637,3
0.2070477798861859,-0.17274817756985103,1
0.19832760237315827,-0.18383713585993391,2
0.2495237767438357,0.01017672540616187,4
0.13246392968219656,-0.11996000724042935,4
0.17506211741197172,-0.11532156624033776,3
0.28594446807386276,0.24085621788963343,4
0.1739649538885563,-0.15152113300027056,4
0.43431782906881167,0.29875829882469507,5
0.13081899586290535,-0.05011307576333724,5
0.4288545703414231,-0.18789819747263853,3
0.2800243134969254,-0.1760293011388631,4
0.13278511923648695,-0.12905262940247547,1
0.13694146068648366,-0.07807658745488422,5
0.1580347930793238,-0.16854289564060088,1
0.21322080270910868,-0.11713493808434508,4
0.15734835261254587,-0.1692532430623455,3
0.13162965424354445,-0.13218578829673377,4
0.08997151654568881,-0.09665670222934039,1
0.1292529199851132,-0.07766224982112335,5
0.38453034454078006,-0.11882666012276803,1
0.17367498707987525,-0.1591640802664954,2
0.21510307389178995,-0.2406332812152761,3
0.16463032175805534,-0.1319729613342236,2
0.15698413249849982,-0.08914143297648949,4
0.25209679191877105,-0.17213787300365993,5
0.17548707272240507,-0.15233829982677322,5
0.10936160487119,-0.08147872077661925,2
0.13890131938627906,-0.026329770391911946,2
0.15142126208921217,-0.1138877303641858,3
0.16476395624710385,-0.12228666075134821,1
0.36561027403619784,-0.1409967913907836,4
0.06111767471307841,-0.054821363411761526,1
0.09714397182780611,-0.05389654813955015,3
0.1650604863924846,-0.14333771543820598,5
0.4676558621566706,0.3817681678012389,4
0.25193164728528294,-0.4101182220499567,4
0.36680367774172173,-0.04213321298191162,3
0.19658276663667157,-0.14533927109542935,4
0.07064012514030338,-0.010651040926516224,1
0.11984595485148683,-0.08230174083794489,3
0.09863367064412612,-0.1048015502368324,2
0.15831112692893737,-0.12497557119804166,2
0.510992084066727,0.3437588443725152,3
0.14513744185319943,-0.1292807587790133,4
0.09702774310593026,-0.09190728775274618,1
0.1319127379045024,-0.12837041983373598,4
0.09882340745921697,-0.12385439107707953,1
0.3430612678993474,0.07152161372450742,3
0.15711268796956263,-0.09938649427228968,1
0.19108417640527015,-0.16505274548364626,2
0.44654597871330937,0.21541913893343126,3
0.1721047314754771,-0.1738000886290779,4
0.26971277467125193,-0.1045028260519824,4
0.15841126724862614,-0.18348319563832616,3
0.11497396549729948,-0.14025069059442014,2
0.4284478851162657,0.2601045119213752,5
0.33369610115720977,1.8404497950652874e-05,5
0.09760167910755964,-0.14688217121940464,1
0.09748988025784781,-0.07494450425140961,1
0.06369429297913735,-0.06883870726614956,1
0.16017601614408156,-0.07937998508466018,5
0.27526012318536,-0.20995071890964212,2
0.36035855287474866,0.0647219274517261,5
0.1797002049428293,-0.09290109245931287,3
0.1525217760690478,-0.07146726308799782,1
0.15067870602269245,-0.1339610591717126,3
0.4568398708517333,0.33870431719327204,5
0.17800251461681757,-0.13767074228026308,2
0.0992817984800488,-0.10751650081562353,3
0.24522715410818519,-0.0722879679406308,5
0.20955618223007216,-0.18513810171381098,3
0.22347586528147764,-0.15588448526036855,3
0.09861794505210457,-0.07447158337220937,4
0.15884439136237763,-0.08767944076921232,1
0.20377579870061582,-0.11748350993138709,2
0.20280451020225798,-0.31423523995931296,3
0.2850842975784637,-0.08396256980920884,2
0.25757628391561077,-0.05596864652155592,5
0.18731455735252855,-0.17996436830652082,1
0.16380333206523898,-0.13979777185923853,1
0.3610621795170457,-0.19032468883144799,1
0.12182866160932737,-0.07785984195464773,3
0.1924134248307872,-0.18690009016569156,3
0.32463017652124926,-0.11863639833246158,2
0.14965465689081286,-0.146468706609558,5
0.2162981295199044,0.045658057862914804,1
0.3780328182473019,-0.15399161560915245,5
0.07958314688802459,-0.08004658064973182,1
0.11810337488641937,-0.11642910778467486,1
0.37137817341585566,-0.017404064187989888,4
0.10625096070822485,-0.09660499726944381,1
0.2960827463565663,-0.0772906010385045,5
0.15977791318984988,-0.12756593992485898,5
0.2088328123713963,-0.132379731024981,1
0.10331126303511928,-0.0873095956064302,1
0.1702612475120466,-0.017776382257416512,5
0.23505211215127822,0.010348985369902827,2
0.15703648854916494,-0.07511239785892507,4
0.1575641316194864,-0.1336551907259603,1
0.1610736112138315,-0.15002166339925974,3
0.35405625518710565,0.08046117344891761,1
0.30246565710886286,-0.005263753943228148,1
0.14624271252472315,-0.15656235112476352,1
0.21896555559879552,-0.1601002668995647,4
0.184732465461855,-0.025836942997658586,5
0.16590903497864715,-0.13286869522157535,3
0.33153341223298016,0.011343879249634946,5
0.2520827772615188,-0.16471610295774783,5
0.12499185363957861,-0.08805644788459306,1
0.25224807404263283,-0.2216571697941649,3
0.12788428238332009,-0.11833620825973395,4
0.1892557928779635,-0.09341367913085799,3
0.42805249940229745,0.3408757020430914,2
0.1487325266972713,-0.10318336375106067,3
0.43218930483228823,0.02443077303476945,4
0.13647586034703266,-0.1367611011590211,2
0.056266648033697186,-0.04622909202458532,1
0.1667324055325917,-0.16872669786644687,3
0.07665406518722084,-0.05103718434497787,1
0.16687331309377895,-0.17414487422873015,5
0.4381919055225496,0.32274357584054775,5
0.15195895969836493,-0.08940698446451859,3
0.16723919384519018,-0.27928994160683807,5
0.10711922006147451,-0.09531086753312479,3
0.25771704764131437,-0.2343268761097749,5
0.15215675493839048,-0.039966211226244434,1
0.08450002480983226,-0.038450047450097925,5
0.15062743836450412,-0.10816276626034696,2
0.28655864642104417,-0.019109134745401508,3
0.18588012897350825,-0.04146624508219565,4
0.05680090936595447,-0.07437510160419433,1
0.22876150702407197,-0.10241447435006454,5
0.18444055149189487,-0.32352491674956985,1
0.12370450999688191,-0.09627068773707463,1
0.21762302014452295,-0.12399202086224112,3
0.40233298223084074,0.30660429800946337,4
0.19229475063117266,-0.1542697748242059,2
0.3914689148988014,-0.015387956987062601,2
0.15509745011955278,-0.18107492828091615,5
0.1540723617422293,-0.12424630458396589,2
0.24653688968317802,-0.046508367025600655,2
0.060810343795661845,-0.05657072848353188,1
0.19489416325253747,-0.18007519255049964,4
0.1884572015331562,-0.14026509935709017,5
0.3780163032224701,-0.09329972495999841,1
0.20552145171763683,-0.11538848444856357,2
0.09485715159218748,-0.06154090021999749,3
0.1013320596553853,-0.047555917300210956,2
0.4250721157484747,0.255374528120975,5
0.09465799181925875,-0.08663321074828254,1
0.4475443209369666,0.2896285794114984,5
0.15942658789088834,-0.13146153373890568,5
0.6550611398955553,0.635807696768859,5
0.14750117022989648,-0.1081299062340629,1
0.22605081588891465,-0.2787196821387682,5
0.20340144139187114,-0.18606931433493193,2
0.4857744205336652,0.24143392730400187,4
0.17241215843273686,-0.09897701583035737,3
0.11039345564717584,-0.126319337957683,2
0.24929176890641844,-0.2735944390219059,4
0.13443997698275528,-0.13548381354337616,1
0.1305077617840842,-0.09248644650630211,2
0.2700514801965659,-0.12983556520081993,3
0.10777699270252002,-0.07337476963598963,5
0.1253288841305413,-0.0871430446588972,1
0.6100229044820337,0.3184515080701031,4
0.26763982204738856,0.20615458691639751,5
0.17620083671895967,-0.17221274099961675,5
0.12572545011339561,-0.05693112152299815,2
0.15034408092782117,-0.08145402560714463,1
0.10784677977804034,-0.06486652735466934,3
0.09230041660913553,-0.051027842339711624,2
0.15945130400808138,0.012012035559112693,1
0.11430949315468723,-0.08631339470495822,4
0.2073442779142701,-0.06712513248113164,1
0.2856713898618869,0.11196831634664416,2
0.12444664769686513,-0.06800006920241088,2
0.17686184375108474,-0.14020448915530065,2
0.12501351548071635,-0.11731387233400319,2
0.1689770023636569,-0.12481978036325969,5
0.2680317390671583,0.19530015764987746,2
0.13731665971675464,-0.07120801048832645,2
0.14189285034820504,-0.1750198338214684,4
0.12974529718806593,-0.06722520862508673,1
0.13572193694652024,-0.12419870815600353,2
0.13998306103916333,-0.11165312048447727,3
0.1482625261758077,-0.13515223288992328,5
0.4702929948876036,0.1374090301063731,5
0.3605599902469907,0.31223660777977785,2
0.4107856235029925,0.2560525055009816,5
0.09061536479075841,-0.0575308208142945,1
0.15824743597832278,-0.1675175583287002,5
0.08534150444362268,-0.05824365297015672,2
0.17424386312100495,-0.1832707700346925,1
0.495938902661643,0.3434872989416851,5
0.2612194307527548,0.015103472700623188,5
0.1392519069550043,-0.09227374858856487,3
0.39682826372537033,0.10251418589972983,5
0.1793497189911102,-0.14690357244985605,4
0.08894305654364353,-0.06464757606222082,2
0.15801588784722975,-0.07128479842047342,2
0.23663722165752393,-0.14431316062247668,4
0.1556572296265941,-0.14521851684089312,4
0.2542078576698494,-0.020927649721644532,1
0.19056198173313782,-0.15269194856495039,5
0.18385385224922024,-0.12426660486187582,4
0.47847290151852523,0.3680439648782123,4
0.26727273397635354,-0.3604127497350932,3
0.25757628391561077,-0.05596864652155592,5
0.1532929097651911,-0.09270123041518684,2
0.10907591479113032,-0.030584426770615222,1
0.13791635561593882,-0.08162299884279686,5
0.19009108075810172,-0.14977024412828668,2
0.1280265327224159,-0.13334787016578123,3
0.5096302617345718,0.3532323165996188,5
0.08559084133379766,-0.0850266874861505,2
0.1537438702292084,-0.08264587731491103,5
0.16449686128939062,-0.1264860380508112,1
0.11064276821022874,-0.04760141738000265,1
0.1339444959181057,-0.05129507819600569,1
0.3946723736575136,-0.09858424420139657,4
0.039262819645643626,-0.040151434566814616,2
0.2674904288330807,-0.0660423503947591,1
0.2822422714821263,0.06553368658616028,2
0.23461490342641414,-0.33827257849743236,2
0.40091919711565865,0.289053157620614,4
0.22058096873438934,-0.0349596741990803,5
0.23735708320558996,-0.33064218733707806,3
0.11647855823290176,-0.09052945586142705,5
0.35133542599766615,0.08217344502175462,3
0.16405168265433626,-0.10651690206735227,1
0.18835783355308558,-0.2852728011806505,3
0.21111370739794047,-0.17797696769696547,2
0.15337884511846803,-0.11416625793229283,3
0.0673013708224262,-0.04321645861382925,2
0.3721073123271404,0.09017036095775967,4
0.2178346213176493,-0.17871654527547454,2
0.17173956118796488,-0.17301290814840298,4
0.11042904957080063,-0.10461806220278012,4
0.1851282853564635,-0.14294726728213933,4
0.1719416130399363,-0.17872937485069357,2
0.13589566692779334,-0.13040260710629029,4
0.22912720368382325,-0.44612387101954293,5
0.17025867139235984,-0.09819246403705852,2
0.16637950172839844,-0.09204059107285727,1
0.10286769216552835,-0.08702469659617927,1
0.18527280071799343,-0.27072011741685736,2
0.17104960393543917,-0.10512026394719419,1
0.2265982380843392,-0.2247081973839356,3
0.45888178881427394,0.2646829423979326,5
0.13984831696716615,-0.10340194614359016,4
0.1343062068095738,-0.07120452184901423,2
0.13746880751773324,-0.10656265778730893,2
0.33483352643605263,0.07378113277451624,2
0.17267717651064707,-0.1264693786371545,2
0.1362794629081168,-0.1838048321326588,1
0.10859853123713242,-0.09629764141726622,2
0.18219373074000922,-0.09094338725766843,3
0.2493278782839384,-0.36369799527437896,4
0.24081244307018201,-0.07323644208040335,5
0.05747618675541931,-0.034173898674963135,5
0.0935244747140067,-0.08744760514601946,1
0.19136574599655454,-0.2734711210008399,1
